"parid","scheduleID","accuracy","original_label","note.x","correctans","note.y","duration2","id"
"210725_a152",15094721,0,"15094721_62LaMvM","unsure_'hen'?","hay","0_unsure_'hen'?",0.375705615579591,90
"210725_a81",15036602,0,"15036602_35LaMvNM","unsure__curl?","curb","0__unsure__curl?",0.0706009070294726,63
"210725_a81",15036602,0,"15036602_39LaMvNM","a dent","dent","0__a dent",0.508129251700694,67
"210725_a81",15036602,0,"15036602_7LaMvNM","unsure_brand?","bend","0_unsure_brand?",0.311439909297121,108
"210725_a81",15036602,0,"15036602_80LaMvNM","unsure_the lock","lock","0_unsure_the lock",0.195875141723434,109
"210725_a84",14783259,0,"14783259_73LaMvNM","unsure_chunk?","junk","0_unsure_chunk?",0.122250566893399,100
"210725_a98",15151086,0,"15151086_21LaMvM","sound like 'clock'","clerk","0_sound like 'clock'",0.177617223328497,49
"210725_a98",15151086,0,"15151086_61HaNMvNM","sound like 'grown'","growl","0_sound like 'grown'",0.187649858897686,90
"210725_a98",15151086,0,"15151086_86LaNMvNM","self correction","meal","0_self correction",0.83584651491762,114
"210725_a98",15151086,0,"15151086_88LaMvNM","'house'","mouse","0_'house'",0.229149999999947,116
"210725_a98",15151086,0,"15151086_90LaNMvNM","'knet'?","net","0_'knet'?",0.374874495967703,119
"210725_a98",15151086,0,"15151086_95HaNMvM","'prie'?","pie","0_'prie'?",0.139498735549097,123
"210725_c124",15410143,0,"15410143_136HaMvNM","quail","trail","0_quail",0.213593749999987,31
"210725_c124",15410143,0,"15410143_17LaMvM","discard_car","calf","0_discard_car",0.417614583333318,41
"210725_c124",15410143,0,"15410143_19LaNMvM","unsure_cat?","chat","0_unsure_cat?",0.362937293572145,42
"210725_c124",15410143,0,"15410143_4LaMvNM","unsure_bleak?","beak","0_unsure_bleak?",0.394997725095806,72
"210725_c124",15410143,0,"15410143_65HaMvNM","unsure_had?","herd","0_unsure_had?",0.285549189814759,88
"210725_c124",15410143,0,"15410143_67LaMvM","unsure_haps?","hips","0_unsure_haps?",0.483896546803578,90
"210725_c124",15410143,0,"15410143_98LaMvM","discard_time","pine","0_discard_time",0.114951861032353,118
"210725_c125",15465974,0,"15465974_132LaMvNM","unsure_don't know the word? Or problem with 'th'","thorns","0_unsure_don't know the word? Or problem with 'th'",0.418726686507938,29
"210725_c125",15465974,0,"15465974_37HaMvNM","discard_stack","deck","0_discard_stack",0.209898582175953,59
"210725_c125",15465974,0,"15465974_43HaNMvNM","discard_duck","dove","0_discard_duck",0.199672111742444,66
"210725_c125",15465974,0,"15465974_5HaNMvM","discard_bream","beam","0_discard_bream",0.384767568407966,81
"210725_c125",15465974,0,"15465974_86LaMvM","unsure_charity meal","meal","0_unsure_charity meal",0.19557886904758,106
"210725_c128",15186960,0,"15186960_121LaMvNM","discard_changed her answer","spool","0_discard_changed her answer",0.162738486842109,22
"210725_c128",15186960,0,"15186960_46LaMvNM","discard_joke","drug","0_discard_joke",0.273108506944396,75
"210725_c128",15186960,0,"15186960_64HaMvM","discard_mother hen?","hen","0_discard_mother hen?",0.311880015432052,93
"210725_c128",15186960,0,"15186960_80LaMvM","discard_lop","lock","0_discard_lop",0.379772382920066,109
"210725_c128",15186960,0,"15186960_86LaMvNM","real","meal","0_real",0.232652871621525,114
"210725_c133",15185742,0,"15185742_105HaMvM","something before 'rim'","rim","0__something before 'rim'",0.203988721804511,5
"210725_c133",15185742,0,"15185742_134LaNMvNM","repeat the sentence","tin","0__repeat the sentence",0.321993407172997,33
"210725_c133",15185742,0,"15185742_30LaNMvM","the crew","crew","0__the crew",0.323976822916677,56
"210725_c133",15185742,0,"15185742_68LaNMvNM","the hive_hive","hive","0__the hive_hive",0.175002083333283,93
"210725_c133",15185742,0,"15185742_91HaMvNM","not","notch","0__not",0.156003030302998,115
"210725_c141",15355404,0,"15355404_107HaNMvNM","unsure_a rope","rope","0_unsure_a rope",0.13822875,7
"210725_c141",15355404,0,"15355404_108LaMvNM","unsure_a row","row","0_unsure_a row",0.209716085271317,8
"210725_c141",15355404,0,"15355404_121HaMvM","discard_school","spool","0_discard_school",0.263739583333333,22
"210725_c141",15355404,0,"15355404_17LaMvNM","discard_don't know","calf","0_discard_don't know",0.210746527777786,46
"210725_c141",15355404,0,"15355404_27LaMvM","discard_don't know","coin","0_discard_don't know",0.21968750000002,55
"210725_c141",15355404,0,"15355404_42HaMvNM","discard_don't know","doll","0_discard_don't know",0.13132638888888,71
"210725_c141",15355404,0,"15355404_59LaMvNM","discard_gap","gown","0_discard_gap",0.110642427884642,87
"210725_c141",15355404,0,"15355404_64LaMvM","discard_head","hen","0_discard_head",0.191824652777797,93
"210725_c141",15355404,0,"15355404_72LaMvM","discard_don't know","juice","0_discard_don't know",0.105857638888949,101
"210725_c141",15355404,0,"15355404_98LaMvNM","discard_pies","pine","0_discard_pies",0.15514843750006,126
"210725_c96",14886549,0,"14886549_121HaNMvM","spoon","spool","0__spoon",0.186735416666664,14
"210725_c96",14886549,0,"14886549_30LaMvM","gray","crew","0__gray",0.399635416666655,35
"210725_c96",14886549,0,"14886549_78LaMvNM","lab","lap","0__lab",0.0684166666666641,62
"210725_c98",14889358,0,"14889358_116LaMvM","sleeved?echo can't be told clearly","sleeves","0__sleeved?echo can't be told clearly",0.230559027777772,11
"210725_c98",14889358,0,"14889358_132HaMvNM","dorns? ","thorns","0__dorns? ",0.164020833333332,20
"210725_c98",14889358,0,"14889358_86LaMvNM","charity meal","meal","0__charity meal",0.156281249999978,64
"210818_c166",15254546,0,"15254546_123LaMvNM","discard_fricative not captured","sport","0_discard_fricative not captured",0.373578273809521,24
"210818_c166",15254546,0,"15254546_17HaMvNM","palf","calf","0__palf",0.130760416666661,42
"210818_c166",15254546,0,"15254546_21LaMvM","don't know","clerk","0__don't know",0.0985104166666559,44
"210818_c166",15254546,0,"15254546_31HaNMvM","crim","crib","0__crim",0.0800166666666655,55
"210818_c166",15254546,0,"15254546_76LaNMvNM","knowl","knob","0__knowl",0.112989583333302,98
"210818_c166",15254546,0,"15254546_86LaNMvNM","charity meal","meal","0__charity meal",0.189947916666625,107
"210823_c180",15344475,0,"15344475_104LaNMvNM","unsure_r..rent","rent","0_unsure_r..rent",0.0921979166666667,5
"210823_c180",15344475,0,"15344475_137LaMvNM","track","trap","0__track",0.0988491512345604,37
"210823_c180",15344475,0,"15344475_46LaMvM","unsure_response cut off...jar?dru?","drug","0_unsure_response cut off...jar?dru?",0.0437972756409692,75
